# Data collection last updated: 2026-03-19 19:53:37
# Summary: meteostat=9438
[meteostat]
id,timestamp,temperature,humidity,irradiance,wind_speed,source,wind_power_density,solar_energy_yield
1,2025-01-01 00:00:00,26.6,93.0,0,1.0,meteostat,0.61,0
2,2025-01-01 01:00:00,28.0,89.0,0,2.1111112,meteostat,5.76,0
3,2025-01-01 02:00:00,28.0,84.0,0,2.1111112,meteostat,5.76,0
4,2025-01-01 03:00:00,27.0,90.0,0,2.0,meteostat,4.90,0
5,2025-01-01 04:00:00,28.0,84.0,0,1.0,meteostat,0.61,0
6,2025-01-01 05:00:00,30.0,70.0,0,1.5,meteostat,2.07,0
7,2025-01-01 06:00:00,26.0,92.0,0,3.0,meteostat,16.54,0
8,2025-01-01 07:00:00,30.0,70.0,0,3.1111112,meteostat,18.44,0
9,2025-01-01 08:00:00,29.0,74.0,0,4.111111,meteostat,42.56,0
10,2025-01-01 09:00:00,28.7,76.0,0,4.0,meteostat,39.20,0
11,2025-01-01 10:00:00,28.0,79.0,0,3.1111112,meteostat,18.44,0
12,2025-01-01 11:00:00,28.0,79.0,0,3.1111112,meteostat,18.44,0
13,2025-01-01 12:00:00,27.2,81.0,0,3.0,meteostat,16.54,0
14,2025-01-01 13:00:00,27.0,84.0,0,2.6111112,meteostat,10.90,0
15,2025-01-01 14:00:00,27.0,79.0,0,2.6111112,meteostat,10.90,0
16,2025-01-01 15:00:00,27.0,81.0,0,3.0,meteostat,16.54,0
17,2025-01-01 16:00:00,27.0,79.0,0,2.1111112,meteostat,5.76,0
18,2025-01-01 17:00:00,26.0,89.0,0,1.5,meteostat,2.07,0
19,2025-01-01 18:00:00,26.1,87.0,0,2.0,meteostat,4.90,0
20,2025-01-01 19:00:00,26.0,84.0,0,0.5,meteostat,0.08,0
21,2025-01-01 20:00:00,26.0,89.0,0,0.5,meteostat,0.08,0
22,2025-01-01 21:00:00,25.9,89.0,0,1.0,meteostat,0.61,0
23,2025-01-01 22:00:00,26.0,89.0,0,1.0,meteostat,0.61,0
24,2025-01-01 23:00:00,26.0,94.0,0,1.0,meteostat,0.61,0
25,2025-01-02 00:00:00,27.5,86.0,0,1.0,meteostat,0.61,0
26,2025-01-02 01:00:00,29.0,79.0,0,1.0,meteostat,0.61,0
27,2025-01-02 02:00:00,30.0,70.0,0,1.5,meteostat,2.07,0
28,2025-01-02 03:00:00,30.3,69.0,0,2.0,meteostat,4.90,0
29,2025-01-02 04:00:00,32.0,67.0,0,2.1111112,meteostat,5.76,0
30,2025-01-02 05:00:00,32.0,63.0,0,3.1111112,meteostat,18.44,0
